run_id,pipeline,speaker,segment,confab_type,quote_text,original_ratio,match_rank,match_chapter,match_ratio,match_snippet
nop_v23_hartley_woodcourt_rosen,no_passages,Daniel Rosen,A Woman's Perilous Knowledge: Lady Dedlock's Secret Unravels,paraphrase,He is of a stony face and attitude. He has the expression of a man who has been for many years a receptacle for other people's secrets.,0.389,5,c32,0.297,"ed on his ’eart and who is NOT altogether happy in those
chords which vibrate to the tenderest emotions. You, Tony, possess in
yourself all that is calculated to charm the eye and allure the
tast"
nop_v01_baseline,no_passages,Eleanor Hartley,Crossing Class Lines: Jo and the Weight of Social Machinery,paraphrase,"Turn that dog's descendants loose, who are his parents, brothers, sisters? What chances or mischances have made him thus?",0.390,1,c11,0.434,"bscene, whence malignant diseases are communicated
to the bodies of our dear brothers and sisters who have not departed,
while our dear brothers and sisters who hang about official
back-stair"
nop_v01_baseline,no_passages,Eleanor Hartley,Crossing Class Lines: Jo and the Weight of Social Machinery,paraphrase,"Turn that dog's descendants loose, who are his parents, brothers, sisters? What chances or mischances have made him thus?",0.390,2,c30,0.426,"devised something not very unlike what a common-place
mother might wear on such an occasion. The abstracted manner in which
Mrs. Jellyby would deliver herself up to having this attire tried"
nop_v01_baseline,no_passages,Eleanor Hartley,Crossing Class Lines: Jo and the Weight of Social Machinery,paraphrase,"Turn that dog's descendants loose, who are his parents, brothers, sisters? What chances or mischances have made him thus?",0.390,3,c20,0.419,"ntleman,
with a nod to his friend, accepts the trust and hurries out and
hurries in again with the bottle filled. The old man receives it in
his arms like a beloved grandchild and pats it ten"
nop_v01_baseline,no_passages,Eleanor Hartley,Crossing Class Lines: Jo and the Weight of Social Machinery,paraphrase,"Turn that dog's descendants loose, who are his parents, brothers, sisters? What chances or mischances have made him thus?",0.390,4,c28,0.419,"untable for them to me—who may, in his peculiar opinions,
withdraw her from that notice and favour, she is at any time at
liberty to do so. We are obliged to you for the plainness with which"
nop_v01_baseline,no_passages,Eleanor Hartley,Crossing Class Lines: Jo and the Weight of Social Machinery,paraphrase,"Turn that dog's descendants loose, who are his parents, brothers, sisters? What chances or mischances have made him thus?",0.390,5,c14,0.412,"Richard left us on the very next evening to begin his new career, and
committed Ada to my charge with great love for her and great trust in
me. It touched me then to reflect, and it"
nop_v23_hartley_woodcourt_rosen,no_passages,Daniel Rosen,The Writ of Jarndyce: How Chancery Corrupts Richard,paraphrase,"That it was a slow coach, but that the coach would come right in the end.",0.390,1,c17,0.390,"ant to be careless of Ada, and that it was a part of his
affectionate consideration for her not to slight the importance of a
step th"
nop_v23_hartley_woodcourt_rosen,no_passages,Daniel Rosen,The Writ of Jarndyce: How Chancery Corrupts Richard,paraphrase,"That it was a slow coach, but that the coach would come right in the end.",0.390,2,c53,0.390,"ce and has
occasion to reflect that it was a green thing to write them. For
these reasons he has very little to do with letters, eith"
nop_v23_hartley_woodcourt_rosen,no_passages,Daniel Rosen,The Writ of Jarndyce: How Chancery Corrupts Richard,paraphrase,"That it was a slow coach, but that the coach would come right in the end.",0.390,3,c24,0.232,"im in return
that it was a pity he ever gave way to his temper, for he was
naturally so amiable that he might have been a young woman"
nop_v18_trevelyan_rosen,no_passages,Oliver Trevelyan,Narrative Tricks and Comic Relief: How Dickens Sustains the Sprawl,paraphrase,"I have admired you — adored you, I may say — from the first moment I had the pleasure of your acquaintance.",0.392,1,c55,0.392,"d no control,
communicated to me, after I had the pleasure of waiting on your
ladyship last, that she particularly wished me to take no steps
whatever in any manner at a"
nop_v18_trevelyan_rosen,no_passages,Oliver Trevelyan,Narrative Tricks and Comic Relief: How Dickens Sustains the Sprawl,paraphrase,"I have admired you — adored you, I may say — from the first moment I had the pleasure of your acquaintance.",0.392,2,c4,0.392,"nothing whatever OF Mr. Jellyby. I never, to my
knowledge, had the pleasure of seeing Mr. Jellyby. He may be a very
superior man, but he is, so to speak, merged—merged—i"
nop_v18_trevelyan_rosen,no_passages,Oliver Trevelyan,Narrative Tricks and Comic Relief: How Dickens Sustains the Sprawl,paraphrase,"I have admired you — adored you, I may say — from the first moment I had the pleasure of your acquaintance.",0.392,3,c56,0.384,"the door, and stands with his hand upon the
lock. “I’ve had the pleasure of seeing you before. Inspector Bucket.
Look at that handkerchief, sir, Miss Esther Summerson’s"
nop_v18_trevelyan_rosen,no_passages,Oliver Trevelyan,Narrative Tricks and Comic Relief: How Dickens Sustains the Sprawl,paraphrase,"I have admired you — adored you, I may say — from the first moment I had the pleasure of your acquaintance.",0.392,4,c48,0.335,"re, that I should seriously advise my son
to conquer that—fancy.” The ironmaster repeats her expression with a
little emphasis.
“And did you?”
“Oh! Of course I did.”
Sir"
nop_v18_trevelyan_rosen,no_passages,Oliver Trevelyan,Narrative Tricks and Comic Relief: How Dickens Sustains the Sprawl,paraphrase,"I have admired you — adored you, I may say — from the first moment I had the pleasure of your acquaintance.",0.392,5,c60,0.286,"y
desire that everything should be openly carried on—I used those
words, for I happened afterwards to note them in my diary, which is
producible at any time—I mentioned"
nop_v25_hartley_rosen_trevelyan,no_passages,Oliver Trevelyan,Richard's Gamble: Ambition and Moral Erosion,blend,I only want to do right with the expectations that I naturally have.,0.392,1,c33,0.523,"into affable conversation with their patrons, feeling that
these unusual occurrences level the barriers between professionals
and non-pro"
nop_v25_hartley_rosen_trevelyan,no_passages,Oliver Trevelyan,Richard's Gamble: Ambition and Moral Erosion,blend,I only want to do right with the expectations that I naturally have.,0.392,2,c33,0.523,"oint connected with the deceased upon which the court is
particularly anxious, namely, that the fiction of a full-sized coffin
should be p"
nop_v25_hartley_rosen_trevelyan,no_passages,Oliver Trevelyan,Richard's Gamble: Ambition and Moral Erosion,blend,I only want to do right with the expectations that I naturally have.,0.392,3,c50,0.510,"e as pleasant as we could be with the great blank among us
that Richard’s absence naturally made on such an occasion. After that
day I was"
nop_v25_hartley_rosen_trevelyan,no_passages,Oliver Trevelyan,Richard's Gamble: Ambition and Moral Erosion,blend,I only want to do right with the expectations that I naturally have.,0.392,4,c38,0.497,"ran away to get ready to go
out with me. I sat in the ball-room in the interval, contemplating
the apprentices. The two out-door boys wen"
nop_v25_hartley_rosen_trevelyan,no_passages,Oliver Trevelyan,Richard's Gamble: Ambition and Moral Erosion,blend,I only want to do right with the expectations that I naturally have.,0.392,5,c57,0.497,"e a long way in the night and through the
snow to inquire after a  lady—”
“Who has been here, you know,” Mr. Bucket struck in, addressing"
nop_v23_hartley_woodcourt_rosen,no_passages,Daniel Rosen,Comic Precision and Darker Purposes: Dickens' Tonal Mastery,paraphrase,"Don't you be afraid of me, old boy. I'm not hard upon you, George. I never am hard upon a man I respect.",0.393,1,c22,0.393,"s mind.
“Don’t you be afraid of hurting the boy,” he says. “You won’t do
that. It’s all right as far as the boy’s concerned. We shall only
bring him here to ask him"
nop_v23_hartley_woodcourt_rosen,no_passages,Daniel Rosen,Comic Precision and Darker Purposes: Dickens' Tonal Mastery,paraphrase,"Don't you be afraid of me, old boy. I'm not hard upon you, George. I never am hard upon a man I respect.",0.393,2,c22,0.376,"ll see the boy sent
away all right. Don’t you be afraid of hurting him; you an’t going to
do that.”
“Very well, Mr. Tulkinghorn!” cries Mr. Snagsby cheerfully. And"
nop_v23_hartley_woodcourt_rosen,no_passages,Daniel Rosen,Comic Precision and Darker Purposes: Dickens' Tonal Mastery,paraphrase,"Don't you be afraid of me, old boy. I'm not hard upon you, George. I never am hard upon a man I respect.",0.393,3,c62,0.359,"explanation to Mr. Smallweed. “Don’t you be afraid of that. According
to its value.”
“That is what I mean,” said my guardian. “You may observe, Mr.
Bucket, that I"
nop_v23_hartley_woodcourt_rosen,no_passages,Daniel Rosen,Comic Precision and Darker Purposes: Dickens' Tonal Mastery,paraphrase,"Don't you be afraid of me, old boy. I'm not hard upon you, George. I never am hard upon a man I respect.",0.393,4,c37,0.350,"the worse!”
“No, no, no, don’t you be afraid for me,” he returned affectionately.
“You’re a dear, good, wise, quiet, blessed girl; but you have your
prepossessions."
nop_v23_hartley_woodcourt_rosen,no_passages,Daniel Rosen,Comic Precision and Darker Purposes: Dickens' Tonal Mastery,paraphrase,"Don't you be afraid of me, old boy. I'm not hard upon you, George. I never am hard upon a man I respect.",0.393,5,c56,0.308,"ock, Baronet, what you’ve trusted to me I’ll go
through with. Don’t you be afraid of my turning out of my way, right
or left, or taking a sleep, or a wash, or a sha"
nop_v26_blackstone_woodcourt_edmund,no_passages,Caroline Woodcourt,Richard's Slow Unraveling: Ambition and Ruin,blend,"I will begin the world"" — those are almost his last words — ""I will begin the world.",0.394,1,c9,0.497,"udest
boy in the world, and he is now the loudest man. He was then the
heartiest and sturdiest boy in the world, and he is now the heartiest
and sturdiest m"
nop_v26_blackstone_woodcourt_edmund,no_passages,Caroline Woodcourt,Richard's Slow Unraveling: Ambition and Ruin,blend,"I will begin the world"" — those are almost his last words — ""I will begin the world.",0.394,2,c24,0.446,"he has of certainty will be expended when he is fully equipped. He
has exhausted his resources and is bound henceforward to the tree he
has planted.”
“Quit"
nop_v26_blackstone_woodcourt_edmund,no_passages,Caroline Woodcourt,Richard's Slow Unraveling: Ambition and Ruin,blend,"I will begin the world"" — those are almost his last words — ""I will begin the world.",0.394,3,c19,0.435,"ce a week to
sit in chambers. If the country folks of those assize towns on his
circuit could see him now! No full-bottomed wig, no red petticoats,
no fur,"
nop_v26_blackstone_woodcourt_edmund,no_passages,Caroline Woodcourt,Richard's Slow Unraveling: Ambition and Ruin,blend,"I will begin the world"" — those are almost his last words — ""I will begin the world.",0.394,4,c24,0.435,"to sweep the broken
thoughts out of his mind and sat a little forward, with one arm
akimbo and the other resting on his leg, looking in a brown study at
the"
