run_id,pipeline,segment,speaker,source,sentence_type,quote_intent,passage_ref,quote_text,verified,match_ratio,match_chapter,match_snippet
rand_v18_trevelyan_rosen,random,The Bleak Comedy: Dickens' Satire and Survival,Caroline Woodcourt,inline,analysis,quotation,c58:p44,She might be driven to the door perhaps without his hearing wheels.,True,1.000,c58,"there, and she might be driven to the door perhaps without his
hearing wheels.
He is lying thus, apparentl"
rand_v18_trevelyan_rosen,random,The Bleak Comedy: Dickens' Satire and Survival,Oliver Trevelyan,tagged,quote_reading,quotation,c55:p59,"Oh, my Lady, my Lady. I have found my son — my youngest, who went away for a soldier so long ago. And he is in prison.",True,1.000,c55,"“Oh, my Lady, my Lady. I have found my son—my youngest, who went
away for a sold"
rand_v18_trevelyan_rosen,random,The Bleak Comedy: Dickens' Satire and Survival,Oliver Trevelyan,inline,analysis,uncertain,c55:p59,"My youngest, who went away for a soldier so long ago.",True,1.000,c55,"—my youngest, who went
away for a soldier so long ago. And he is in prison.”
“For debt?”
“Oh,"
rand_v18_trevelyan_rosen,random,The Bleak Comedy: Dickens' Satire and Survival,Oliver Trevelyan,inline,analysis,quotation,c55:p59,And he is in prison.,True,1.000,c55,"And he is in prison.”
“For debt?”
“Oh, no, my Lady; I would"
rand_v18_trevelyan_rosen,random,Threads and Destinies: How Bleak House Holds Together,Oliver Trevelyan,tagged,quote_reading,quotation,c15:p5,"He substituted the will for the deed. Very well! If he really meant it — if his will were genuine and real, which it was — it appeared to him that it was the same as coin, and cancelled the obligation.",True,1.000,c15,"t having them, he substituted
the will for the deed. Very well! If he really meant it—if his will
were genuine"
rand_v18_trevelyan_rosen,random,Threads and Destinies: How Bleak House Holds Together,Daniel Rosen,tagged,quote_reading,quotation,c57:p85,Bad. Pale and exhausted. Very bad.,False,0.000,,
rand_v18_trevelyan_rosen,random,Threads and Destinies: How Bleak House Holds Together,Caroline Woodcourt,tagged,quote_reading,quotation,c39:p52,Small left us at a week's notice. Told Kenge his grandfather's business was too much for the old gentleman and he could better himself by undertaking it.,True,1.000,c39,"t us at a week’s notice. Told Kenge his grandfather’s
business was too much for the old gentleman and he could better
himself by undertaking it. There had been a coolness between myself
and Sma"
rand_v18_trevelyan_rosen,random,Threads and Destinies: How Bleak House Holds Together,Caroline Woodcourt,tagged,quote_reading,quotation,c39:p52,"There had been a coolness between myself and Small on account of his being so close. But he said you and I began it — and as he had me there, for we did — I put our acquaintance on the old footing.",True,1.000,c39,"been a coolness between myself
and Small on account of his being so close. But he said you and I
began it, and as he had me there—for we did—I put our acq"
rand_v18_trevelyan_rosen,random,Threads and Destinies: How Bleak House Holds Together,Oliver Trevelyan,inline,analysis,uncertain,c43:p109,"I too, but a little while ago",True,1.000,c43,"a little while ago.”
The smile passed from his face, and he became g"
rand_v19_all_swapped,random,The Fog Descends: Chancery and Corruption,Oliver Trevelyan,tagged,quote_reading,quotation,c25:p20,"I hear a voice — is it a still small voice, my friends? I fear not, though I fain would hope so.",True,0.826,c25,"me!”
“I hear a voice,” says Chadband; “is it a still small voice, my
friends? I fear not, though I fain would hope
 so—”
“Ah—h!” from Mrs"
rand_v19_all_swapped,random,The Fog Descends: Chancery and Corruption,Oliver Trevelyan,inline,analysis,topic,c25:p20,"a still small voice,",True,1.000,c25,"and; “is it a still small voice, my
friends? I fear not, tho"
rand_v19_all_swapped,random,The Fog Descends: Chancery and Corruption,Edmund Leigh,tagged,quote_reading,quotation,c63:p17,"I was looking for your father, sir. I wish to have a word with him.",True,1.000,c63,"lieve?”
“Yes.”
“I was looking for your father, sir. I wish to have a word with him.”
The young man, telling"
rand_v19_all_swapped,random,The Fog Descends: Chancery and Corruption,Daniel Rosen,tagged,quote_reading,quotation,c46:p33,"""Clothes made for what purpose, or of what material, it would be impossible to say.",True,0.882,c46,"s made for what
purpose, or of what material, it would be impossible to say. They
look, in colour and in substance, like a"
rand_v19_all_swapped,random,The Fog Descends: Chancery and Corruption,Daniel Rosen,tagged,quote_reading,quotation,c46:p33,"They look, in colour and in substance, like a bundle of rank leaves of swampy growth that rotted long ago.""",True,0.883,c46,"ook, in colour and in substance, like a bundle of rank leaves of
swampy growth that rotted long ago.
Allan Woodcourt pauses to look after him and n"
rand_v19_all_swapped,random,Richard's Slow Poison: Ambition and the Law,Oliver Trevelyan,tagged,quote_reading,quotation,c45:p99,Woodcourt lays his hand on Richard's shoulder — this quiet gesture of fellowship between two decent men.,False,0.653,c47,"y.
Allan Woodcourt lays his hand upon his pulse and on his chest. “Draw
breath, Jo!”"
rand_v19_all_swapped,random,Richard's Slow Poison: Ambition and the Law,Edmund Leigh,tagged,quote_reading,quotation,c6:p31,"I dare say it is, Rick. I believe it is. And so the little Jell — oh, Lord, yes, it's easterly!",True,1.000,c6,"” said Richard.
“I dare say it is, Rick. I believe it is. And so the little Jell—I
had my doubts about"
rand_v19_all_swapped,random,Richard's Slow Poison: Ambition and the Law,Daniel Rosen,tagged,quote_reading,quotation,c60:p15,"Dear, unfortunate, mistaken Richard. When will he awake from his delusion!",False,0.554,c60,"rd,” said I. “When will he awake
from his delusion!”
“He is not in the way to do so now, my dear,” replied my guar"
rand_v19_all_swapped,random,Richard's Slow Poison: Ambition and the Law,Oliver Trevelyan,tagged,quote_reading,quotation,c7:p0,"Solitude, with dusky wings, sits brooding upon Chesney Wold.",True,1.000,c7,"with my Lady; and solitude, with dusky wings, sits brooding upon
Chesney Wold.
There may be some mot"
rand_v19_all_swapped,random,Richard's Slow Poison: Ambition and the Law,Edmund Leigh,inline,quote_setup,uncertain,c60:p15,"dear, unfortunate, mistaken Richard",True,1.000,c60,"he was right.
“Dear, unfortunate, mistaken Richard,” said I. “When will he"
rand_v19_all_swapped,random,Richard's Slow Poison: Ambition and the Law,Edmund Leigh,tagged,quote_reading,quotation,c60:p15,"""Mistaken"" — not betrayed, not crushed. Mistaken. The error originates somewhere in the will.",False,0.000,,
rand_v19_all_swapped,random,The Shadow of a Name: Lady Dedlock's Dangerous Past,Oliver Trevelyan,tagged,quote_reading,quotation,c5:p50,"Hi!"" exclaimed the old man in a tone of thoughtful amazement — and with a wider stare than before — ""Think of it!",True,1.000,c5,"s lodger.
“Hi!” exclaimed the old man in a tone of thoughtful amazement and
with a wider stare than"
rand_v19_all_swapped,random,The Shadow of a Name: Lady Dedlock's Dangerous Past,Daniel Rosen,tagged,quote_reading,quotation,c34:p114,"He describes George as ""dashed within the last few minutes as to his usual manner of speech, and even as to his usual carriage.""",True,0.883,c34,"his usual
manner of speech, and even as to his usual carriage—that he has
received this letter, has been to Mr. Smallweed about it, and has
be"
rand_v19_all_swapped,random,The Shadow of a Name: Lady Dedlock's Dangerous Past,Oliver Trevelyan,tagged,quote_reading,quotation,c59:p56,"There's not a man alive more ready to do it — for you're a man of urbanity and suavity, you know, and you've got the sort of heart that can feel for another.",True,0.854,c59,"a man alive more ready to do, for you’re a
man of urbanity and suavity, you know, a"
rand_v19_all_swapped,random,The Shadow of a Name: Lady Dedlock's Dangerous Past,Oliver Trevelyan,inline,analysis,quotation,c59:p56,Urbanity and suavity,True,1.000,c59,"man of urbanity and suavity, you know, and you’ve got the so"
rand_v19_all_swapped,random,The Shadow of a Name: Lady Dedlock's Dangerous Past,Daniel Rosen,tagged,quote_reading,quotation,c65:p62,"When shall I go from this place to that pleasant country where the old times are, where I shall have strength to tell what Ada has been to me?",False,0.696,c65,"solemnly
lift up his hand to warn my guardian.
“When shall I go from this place to that pleasant country where the
old times are, where I shall have strength to tell what Ada has bee"
rand_v19_all_swapped,random,The Shadow of a Name: Lady Dedlock's Dangerous Past,Edmund Leigh,tagged,quote_reading,quotation,c65:p37,"As my darling answered him thus hopefully, so serene and beautiful, with the help that was to come to her so near — I knew — I knew!",False,0.551,c65,"iful, with the help that was to come to her so
near—I knew—I knew!
It was not good for him to talk too much, and when he was silent, we
were silent too. Sitting beside him, I"
rand_v19_all_swapped,random,Street Crossing and Social Infection: Jo's Testimony,Oliver Trevelyan,tagged,quote_reading,quotation,c46:p78,"Aye! Why, what had you been doing?",True,0.789,c46,"hat had you been doing?”
“Nothink, sir. Never done nothink to get myself i"
rand_v19_all_swapped,random,Street Crossing and Social Infection: Jo's Testimony,Daniel Rosen,tagged,quote_reading,quotation,c53:p47,"YOU know life, you know, sir. YOU don't want to be told that from information I have received I have gone to work.",False,0.570,c53,"finger, “and you can confirm what
I’ve mentioned to this lady. YOU don’t want to be told that from
information I have received I have gone to work. You’r"
rand_v19_all_swapped,random,Street Crossing and Social Infection: Jo's Testimony,Edmund Leigh,tagged,quote_reading,quotation,c27:p99,That's the whole of it.,True,1.000,c27,"e whole of it.”
“You act according to my opinion?”
“I shall be"
rand_v19_all_swapped,random,Street Crossing and Social Infection: Jo's Testimony,Edmund Leigh,tagged,quote_reading,quotation,c29:p17,And could you not take the same means of rendering a Conversation unnecessary? Can you not still?,True,1.000,c29,"th an answer.”
“And could you not take the same means of rendering a Conversation
unnecessary? Can you not still?”
Mr. Guppy screws his m"
rand_v19_all_swapped,random,Machinery of Misdirection: How Dickens Moves the Reader,Oliver Trevelyan,tagged,quote_reading,quotation,c34:p12,"Phil intimates by sidling back a pace or two, with a very unaccountable wrench of his wry face, that he does not regard the transaction as being made more promising by this incident.",True,1.000,c34,"thing and another.”
Phil intimates by sidling back a pace or two, with a very
unaccountable wrench of his wry face, that he does not regard the
transaction as being made more promising by this inciden"
rand_v19_all_swapped,random,Machinery of Misdirection: How Dickens Moves the Reader,Oliver Trevelyan,inline,analysis,uncertain,c34:p12,unaccountable wrench of his wry face.,True,0.867,c34,"unaccountable wrench of his wry face, that he does not regard the
transaction"
rand_v19_all_swapped,random,Machinery of Misdirection: How Dickens Moves the Reader,Oliver Trevelyan,inline,punchline,uncertain,c34:p12,does not regard the transaction,True,1.000,c34,"s wry face, that he does not regard the
transaction as being made more"
rand_v19_all_swapped,random,Machinery of Misdirection: How Dickens Moves the Reader,Oliver Trevelyan,tagged,quote_reading,quotation,c43:p38,"You are welcome to love him as much as you like,"" returned Mr. Jarndyce, ""but we must save his pocket, Harold.",True,1.000,c43,"nt, Ada too.
“You are welcome to love him as much as you like,” returned Mr.
Jarndyce, “but we must save his pocket, Harold.”
“Oh!” said Mr. Skimpole."
rand_v19_all_swapped,random,Machinery of Misdirection: How Dickens Moves the Reader,Daniel Rosen,tagged,quote_reading,quotation,c36:p12,I got all the credit that ought to have been given to the post-office and was invested with the merit of the whole system.,True,1.000,c36,"d write again, I got all the credit
that ought to have been given to the post-office and was invested
with the merit of the whole system.
Thus, what with being so"
rand_v19_all_swapped,random,Machinery of Misdirection: How Dickens Moves the Reader,Oliver Trevelyan,tagged,quote_reading,quotation,c48:p35,"I beg your pardon, Lady Dedlock. Will you allow me to retire?",True,1.000,c48,"ent.
“I beg your pardon, Lady Dedlock. Will you allow me to retire?”
With a look that plainly says, “"
rand_v19_all_swapped,random,Law and Mercy: The Novel's Moral Reckoning,Oliver Trevelyan,tagged,quote_reading,quotation,c12:p114,"During the utterance of every word of this short dialogue, Lady Dedlock and Mr. Tulkinghorn, without any other alteration in their customary deportment, have looked very steadily at one another.",True,0.885,c12,"d of this short dialogue, Lady
Dedlock and Mr. Tulkinghorn, without any other alteration in their
customary deportment, have looked very steadily at one another—as
was natural, perhaps, in the discuss"
rand_v19_all_swapped,random,Law and Mercy: The Novel's Moral Reckoning,Oliver Trevelyan,tagged,quote_reading,quotation,c12:p114,"But whether each evermore watches and suspects the other, evermore mistrustful of some great reservation; whether each is evermore prepared at all points for the other, and never to be taken unawares—",False,0.058,c12,"ervation; whether each is evermore prepared at all points for the
other, and never to be taken unawares; what each would give to know
how much the other knows—all this is hidden, for the time, in thei"
